timestamp,user_id,stress_level,recommended_activity,reward,view_time,view_count,novelty_bonus,interest_score
1773305478.3774238,4,0.29,0.19066949022858415,3,2,11.525570470611381,3,0.349656271411657,0.7
1773305478.4772916,4,0.76,0.6114915618446922,5,2,12.200020861592002,2,0.47100165607435224,0.3
1773305478.597859,3,0.33,0.13769719045482343,5,1,22.04940951654807,2,0.41261437850386673,0.7
1773305478.704206,5,0.21,0.08505534998409689,3,2,24.483285439825124,3,0.3713677266581134,0.7
1773305478.8265226,3,0.64,0.5608787596936957,5,1,25.564675921523325,1,0.41796383878391724,0.7
1773305478.9403672,1,0.42,0.2453191035337618,3,2,13.744128462348652,1,0.35369294480467917,0.7
1773305479.051008,1,0.47,0.3878584718578788,4,2,16.729907024711128,3,0.41825281525115804,0.7
1773305479.1487393,3,0.37,0.2501880255323793,3,1,26.824439518394332,2,0.3002465530824282,0.7
1773305479.2692938,2,0.55,0.4101976689257359,5,1,12.079118899296493,2,0.395760975321995,0.7
1773305479.3709066,4,0.49,0.31888988845610444,5,2,27.386052480375376,3,0.49641341630257313,0.7
1773305479.4713402,2,0.4,0.23984111887716242,3,1,20.745540372836885,1,0.2902966155864476,0.7
1773305479.5878026,2,0.45,0.3098178434284177,4,1,33.01046616232418,3,0.37064826330844575,0.7
1773305479.7260203,2,0.73,0.6597502862956333,3,2,15.725602943385791,3,0.35652546195064594,0.7
1773305479.8775547,3,0.43,0.31549730261846065,3,2,33.885765449544316,2,0.38699153788745744,0.7
1773305479.9742987,4,0.59,0.408114981564945,5,1,18.138289401736248,3,0.40604896491918485,0.7
1773305480.121601,5,0.47,0.3152625406049181,4,1,33.293826006887016,3,0.37118602857875627,0.7
1773305480.2504718,1,0.45,0.39158253227661216,5,2,12.096986396051728,1,0.4704245225981748,0.7
1773305480.3748062,5,0.69,0.5692475837602199,4,1,13.433901482340518,3,0.33793322167697987,0.7
1773305480.4725397,2,0.74,0.6559526773653015,5,2,15.910811924333341,3,0.476896232825745,0.7
1773305480.570105,1,0.71,0.532567447864995,5,2,26.87906792134197,2,0.4955968930201775,0.7
1773305480.6939733,1,0.74,0.6048549198657664,5,2,37.389651655853385,2,0.512924238953693,0.7
1773305480.791074,4,0.3,0.2137540847583525,5,2,17.008913069835963,2,0.478736295068314,0.7
1773305480.8942964,2,0.37,0.2648544116435193,4,1,20.290323797538022,4,0.3492903614768342,0.7
1773305481.006046,1,0.5,0.4061913879427568,5,2,38.61808053051396,1,0.5147856063051142,0.7
1773305481.1037507,4,0.65,0.5809321908693437,5,2,13.112590027168526,2,0.47216512185303544,0.7
1773305481.2275937,2,0.2,0.12173054154116068,4,2,35.19776864703527,4,0.4490151603081235,0.7
1773305481.3484101,5,0.39,0.2115365466133074,3,1,33.658658902618114,3,0.31190085037793697,0.7
1773305481.4483495,5,0.26,0.0924725646302394,5,1,12.985524440623017,1,0.39739641419353566,0.7
1773305481.5624073,5,0.27,0.2151567605412435,3,2,12.323461815888585,3,0.3507858976040454,0.7
1773305481.678738,3,0.58,0.4963087771285032,3,1,25.847982567163978,4,0.298456581448195,0.7
1773305481.793109,3,0.8,0.6504127221966554,4,2,26.817522672171048,3,0.43536901387040006,0.7
1773305481.9753165,3,0.28,0.17641729448686796,5,1,27.794696955492885,3,0.42179061710063054,0.7
1773305482.1013632,4,0.75,0.6676333042534862,4,1,34.68039686828026,1,0.3731713115779931,0.7
1773305482.2189322,4,0.25,0.061846396484687205,4,2,14.336690901749837,4,0.4147411760520686,0.7
1773305482.318607,2,0.34,0.15134780996995667,5,2,13.367439074660496,1,0.4731279999795694,0.7
1773305482.4195528,4,0.26,0.13772007458835073,5,2,39.838392237354135,1,0.5169475800599426,0.7
1773305482.5187016,2,0.23,0.10642208941103022,3,2,12.95019340694207,4,0.3521397562758872,0.7
1773305482.6339493,4,0.62,0.5156726157606336,4,1,16.279103343722163,1,0.3426013121352808,0.7
1773305482.7444694,2,0.6,0.4195822953261438,4,1,14.92341817194739,1,0.34068424329094465,0.7
1773305482.8414109,1,0.79,0.7033651525346025,5,1,36.2496291680952,1,0.43580590542708625,0.7
1773305482.9587533,3,0.63,0.4649111308864133,5,1,16.470545875951224,1,0.40319380970426316,0.7
1773305483.0861423,4,0.41,0.3197332871137918,3,1,19.53293521354511,3,0.2879610922305631,0.7
1773305483.1957464,3,0.3,0.24570179373050505,3,2,35.498177041382235,3,0.38940797033051644,0.7
1773305483.3020158,4,0.33,0.24028771071757155,3,2,34.54142147541735,4,0.38797274109413316,0.7
1773305483.4276643,5,0.56,0.4139855334855146,3,2,13.354477153505488,4,0.3529145270218243,0.7
1773305483.540928,2,0.47,0.28404627182826025,4,1,29.207420373354356,3,0.3645158257323634,0.7
1773305483.6407366,3,0.32,0.23142373418171225,5,1,23.7819432549147,4,0.4150351652877068,0.7
1773305483.7596445,2,0.7,0.5062686008145412,5,2,36.32796260710738,1,0.5114183956415136,0.7
1773305483.8644087,2,0.64,0.5505627573061157,4,1,20.317039925614864,2,0.3492642008014806,0.7
1773305483.9617445,3,0.25,0.105418069304,3,2,37.26563699930415,1,0.3927600136869722,0.7
1773305484.1398363,3,0.56,0.38297766094714003,3,2,24.862028339873042,1,0.3722333144255263,0.7
1773305484.2686765,3,0.36,0.271713982655166,5,2,32.444152067854006,4,0.5044708738578084,0.7
1773305484.3951795,1,0.49,0.32755675217909347,4,2,34.57558790444624,1,0.4483569744559378,0.7
1773305484.497686,1,0.72,0.6227503950273088,3,1,34.48352344300369,1,0.31291016229404994,0.7
1773305484.6151886,5,0.76,0.6826597183959485,3,2,36.38771342800524,3,0.39099422031389364,0.7
1773305484.7853806,2,0.72,0.6674071946576425,5,2,21.949885983088844,3,0.48681981092918863,0.7
1773305484.915354,1,0.26,0.16179499181103957,3,1,29.265405930873527,2,0.3042175990883062,0.7
1773305485.0750895,5,0.58,0.48030927463967804,4,2,25.894598997098726,3,0.43360627325928597,0.7
1773305485.1917636,1,0.57,0.41635278121537483,5,1,38.79672403427577,3,0.44035261920832375,0.7
1773305485.3180554,1,0.58,0.5299183234779046,5,2,32.02482938931412,2,0.5036000831932063,0.3
1773305485.4292872,2,0.41,0.2839129493974933,3,2,28.990089423010833,3,0.3788842074327293,0.7
1773305485.551129,3,0.32,0.23905875437631932,5,2,11.583940563835501,3,0.4696708032116991,0.3
1773305485.6547399,3,0.29,0.23737293983135674,5,2,13.969146019924867,3,0.473518731803967,0.3
1773305485.7846987,3,0.68,0.5307676771437168,3,1,21.899739864514174,3,0.2921711118937102,0.3
1773305485.8940184,1,0.26,0.20807052847068813,3,1,32.441478543285484,3,0.3093028135273577,0.3
1773305485.9919431,1,0.58,0.5029718537436643,4,2,25.513057195551145,2,0.43286838865073873,0.7
1773305486.1685574,3,0.41,0.22362271446421012,4,1,35.21121832889172,2,0.37452406166639723,0.7
1773305486.2993245,2,0.63,0.4307163093072867,3,2,19.088391051967022,2,0.36271076169472893,0.7
1773305486.4734864,5,0.46,0.35941332383630564,4,1,37.53355068765721,4,0.37800855785549864,0.7
1773305486.5724351,2,0.37,0.17941130982573567,5,1,11.673478118962054,1,0.39531344597072093,0.7
1773305486.6925714,2,0.46,0.30264522216360784,4,2,11.004241664963777,1,0.40904849927520337,0.7
1773305486.814666,1,0.65,0.5453844408470989,3,2,33.23335412804552,2,0.3858596935629306,0.7
1773305486.9458363,5,0.58,0.40631898243575393,3,1,11.020340348587993,3,0.27414879849335244,0.7
1773305487.044421,2,0.5,0.36426406197834565,3,2,11.526754791346256,3,0.3498220697066745,0.7
1773305487.1430335,2,0.76,0.6694190918961195,5,2,26.450204096481723,3,0.4944912875806037,0.7
1773305487.2609053,5,0.52,0.33552694307209613,3,1,36.06773087455497,3,0.3159430135471005,0.7
1773305487.361846,5,0.3,0.23757228158724464,5,2,34.90110425109588,2,0.5084494318180173,0.7
1773305487.5057762,5,0.2,0.03794082077024036,5,1,15.269711385973414,2,0.40117878528315626,0.7
1773305487.6137278,2,0.65,0.5903492149633736,5,2,36.85586473517106,4,0.5116948697579499,0.7
1773305487.717778,2,0.46,0.3184982489713297,4,1,30.16626087693967,1,0.36591385934119514,0.7
1773305487.8313453,3,0.34,0.16307741243868196,3,2,24.43623255878638,2,0.3715232059086699,0.7
1773305487.9466052,3,0.78,0.6343571446342062,5,1,16.424436383943174,2,0.40302945348905134,0.7
1773305488.057044,2,0.75,0.6954369800797626,4,1,16.7562650575604,3,0.3431726420189084,0.7
1773305488.1594393,4,0.46,0.37581622509772933,4,1,22.942851128689263,2,0.35361691220154234,0.7
1773305488.2693188,1,0.72,0.5383617662152724,4,1,33.46882468596014,1,0.3715987465286315,0.3
1773305488.388881,2,0.31,0.1306268632443613,4,1,29.951380879556254,2,0.3657261472479941,0.7
1773305488.5344179,2,0.22,0.10937315113564858,5,1,38.08011428658437,4,0.43896467796419686,0.7
1773305488.6474307,4,0.77,0.6297012886323267,5,1,29.86691589635391,2,0.42540953736174436,0.7
1773305488.7477303,1,0.36,0.23529272238125906,4,2,16.15313462566499,1,0.4174830737920593,0.7
1773305488.8468697,1,0.2,0.035362565567410076,3,1,30.839717135382447,2,0.3071403970139174,0.7
1773305488.970407,4,0.44,0.31258786739370303,3,1,30.3950258758887,4,0.30623173105654283,0.7
1773305489.0685632,2,0.37,0.17894048238017463,5,1,23.415068676326833,3,0.41488488228983395,0.7
1773305489.189229,3,0.45,0.2787528213132496,4,2,16.623066532049116,1,0.4184757231908389,0.7
1773305489.289927,2,0.66,0.5714214712481382,5,1,15.48866574899191,1,0.4012130462943699,0.7
1773305489.3898275,2,0.28,0.17569268976672836,3,1,11.646245768201439,1,0.2748797925097188,0.7
1773305489.514074,4,0.21,0.03514310720428607,5,1,10.28152250003915,4,0.3929227268509793,0.7
1773305489.6305065,4,0.22,0.12078950946218278,3,2,37.56448789916327,4,0.39305392703935893,0.7
1773305489.732929,2,0.44,0.2781569132903653,4,1,27.030309104428806,2,0.36077880906424137,0.7
1773305489.8374076,3,0.8,0.6546107181929175,5,2,24.55188983302292,3,0.49157406815650345,0.7
1773305489.936946,5,0.61,0.5573064045009336,5,1,25.170683096201273,4,0.41718825967341455,0.7
1773305490.0614176,5,0.78,0.6196521040568741,4,1,35.116305546685034,2,0.3742487414428858,0.3
1773305490.1604726,2,0.68,0.5249484232920476,3,1,24.07984248913141,3,0.29583080291040476,0.7
1773305490.2653377,2,0.5,0.3385165677642642,5,1,17.62360205672579,2,0.4050993455396038,0.7
1773305490.3931284,2,0.44,0.24519156962962557,5,1,19.123699145987793,3,0.40774946984664634,0.7
1773305490.516829,4,0.73,0.6604941136771729,3,1,38.04962391372061,2,0.3187288163446537,0.7
1773305490.6555684,2,0.46,0.37664199214278604,5,2,23.988691552165356,1,0.49035626362229967,0.7
1773305490.7660997,1,0.63,0.4474093343338359,4,1,18.71210705932946,4,0.34700850309438014,0.7
1773305490.8682957,5,0.29,0.19171101060020435,3,2,11.719711193899427,2,0.34997515244213145,0.7
1773305490.9729705,4,0.48,0.3913150293951059,5,2,12.868019391563669,3,0.4718457813536614,0.7
1773305491.0912602,3,0.6,0.48609496365129545,4,2,29.496735611897222,2,0.43967379868339784,0.7
1773305491.1908534,4,0.22,0.1345082936199789,4,1,15.230790583737912,1,0.3407693636516066,0.7
1773305491.2896082,4,0.73,0.5627322176399794,3,1,32.853028950548115,2,0.3105077532715336,0.7
1773305491.391937,1,0.34,0.2345567818551265,5,2,13.879162505151998,2,0.47360643199023855,0.7
1773305491.5133893,4,0.53,0.3427465871567192,3,2,24.374548523502778,4,0.3714668878969661,0.7
1773305491.6378257,1,0.8,0.6156002732843875,4,1,18.927180563926882,3,0.3473750997100984,0.7
1773305491.772063,5,0.74,0.6208921170404109,5,1,11.921554841520619,1,0.39540524354251916,0.7
1773305491.8706703,1,0.42,0.3221118075380747,4,1,17.263037793390488,1,0.3442122265217295,0.3
1773305491.9703593,3,0.51,0.35082084261240043,5,1,37.89902590846758,1,0.4388813493890235,0.7
1773305492.1029172,4,0.27,0.18678928076004803,4,2,14.676450695173097,3,0.4148351993952016,0.7
1773305492.220918,2,0.72,0.5458317370084236,3,2,23.707442538606063,4,0.3702961614144722,0.7
1773305492.3408985,3,0.27,0.07635358778716156,5,1,30.873084488569678,4,0.4273265496692406,0.7
1773305492.4583237,5,0.52,0.34520054585867027,4,2,10.373403975870934,1,0.40807560417008754,0.7
1773305492.5610898,3,0.38,0.2949655834273482,4,2,15.74492776662771,3,0.41662420115228976,0.7
1773305492.7504041,1,0.7,0.5704493102225341,4,1,31.07799942442835,3,0.3673796438113792,0.3
1773305492.8783565,2,0.36,0.25501664021545334,4,2,27.925932815315704,2,0.43701564647789,0.3
1773305492.981062,3,0.67,0.48961276623281424,5,2,14.554355577861344,2,0.4750690018483879,0.7
1773305493.0832045,2,0.77,0.6977476797846464,5,1,32.86307234412347,4,0.43009692268117483,0.7
1773305493.2177434,3,0.6,0.41154871032993945,4,2,10.215414840957042,4,0.4078737222051103,0.7
1773305493.3195224,2,0.78,0.6073311584685764,5,2,15.107562996088916,3,0.4759562814470396,0.7
1773305493.421414,5,0.26,0.12034752344887234,4,2,37.24805471960052,3,0.4527085273438143,0.7
1773305493.5455701,2,0.23,0.09211907955331478,3,2,38.60269951319893,3,0.3949582966640083,0.7
1773305493.678432,4,0.5,0.3212803964572257,5,1,16.578568063032215,3,0.40343518498766284,0.7
1773305493.8244038,2,0.23,0.147643165560435,3,1,33.85603229061526,3,0.3117973262393368,0.7
1773305493.9619527,4,0.73,0.6645648405296779,5,1,13.078789879908818,2,0.3970924413507978,0.7
1773305494.09744,2,0.69,0.4919814943866787,4,1,32.84234983027928,1,0.37062833299239206,0.7
1773305494.2123804,5,0.43,0.28186049005042557,3,1,32.66815433277566,4,0.31011355168273247,0.7
1773305494.314377,1,0.3,0.10417774418955239,4,2,31.702696966337427,1,0.44371902842837607,0.7
1773305494.4316828,4,0.58,0.3864084434335142,4,2,28.208210690223158,1,0.43788484648825443,0.7
1773305494.530947,5,0.47,0.4076251139925035,4,1,19.560118049799826,4,0.34788088373670006,0.3
1773305494.6492703,4,0.52,0.4383022216088307,3,2,10.42745258067795,4,0.34774672763722353,0.3
1773305494.7633798,5,0.54,0.4148795614122909,4,1,39.43667501272023,1,0.38129083366151173,0.7
1773305494.929134,5,0.49,0.4390172246905474,5,1,31.431255788744696,3,0.427614848803467,0.3
1773305495.0670295,1,0.8,0.6409077122284832,3,1,11.610115289593587,1,0.2750661074442945,0.7
1773305495.2451909,3,0.26,0.13449475753045909,4,1,11.412224460666332,2,0.3345851476922235,0.7
1773305495.354137,4,0.8,0.7299710785918186,3,1,26.754397604654145,3,0.2999057928207604,0.7
1773305495.4710944,3,0.44,0.2816529048893689,5,1,37.13083777868662,3,0.43759729155914223,0.7
1773305495.5750782,4,0.7,0.5823850776632066,4,1,13.135821784452032,4,0.3374223034579356,0.3
1773305495.6794693,1,0.57,0.3768260976204208,5,2,21.778325877939512,4,0.487166492357274,0.7
1773305495.8309143,2,0.7,0.635457007357287,5,1,23.219112690403332,4,0.41398896461756446,0.3
1773305495.965828,3,0.79,0.6927050592482097,5,1,27.883094528445678,3,0.4219096514474592,0.7
1773305496.0889103,2,0.59,0.4061199158176508,3,2,24.535690787440885,2,0.3717202783578887,0.7
1773305496.192763,4,0.32,0.2492169112074517,5,2,37.028520757604014,2,0.5120327251622399,0.7
1773305496.308624,4,0.33,0.2254944735197076,3,2,11.91456650194419,2,0.350327885705735,0.7
1773305496.4307556,3,0.4,0.3026950544384597,4,2,30.810332761990576,3,0.4417884268583445,0.7
1773305496.5333562,3,0.6,0.4951271185219081,4,1,39.746890772227395,4,0.38171674592036375,0.7
1773305496.6546688,4,0.5,0.4414512530369708,5,1,15.047566992637131,2,0.40034274768239553,0.7
1773305496.7744143,3,0.35,0.15921488286613733,3,2,25.058530848866084,1,0.3726227511085458,0.7
1773305496.8770452,1,0.63,0.5616683983860106,5,2,37.61789485029493,4,0.5130039836244211,0.3
1773305497.0049143,1,0.49,0.4130564763291627,5,1,28.831682230034584,3,0.4233990495732431,0.7
1773305497.1213672,3,0.53,0.3810824359622428,4,2,22.95474493747663,4,0.4289280372672976,0.7
1773305497.245242,3,0.74,0.5977816767549401,5,2,30.82495842124389,3,0.5020149131566759,0.7
1773305497.349946,4,0.21,0.15466777356551512,4,1,38.08689881343852,1,0.37872715970801935,0.7
1773305497.456662,4,0.41,0.35704044946432784,4,1,10.477078152491039,2,0.3327001148982289,0.7
1773305497.5752592,3,0.62,0.5041720185098955,4,2,26.640560663990833,4,0.4349221603566902,0.3
1773305497.6798685,2,0.79,0.6885018075719181,3,2,30.182772537298153,3,0.38076136276142325,0.7
1773305497.8151703,1,0.78,0.6949199600359346,5,2,28.07284172094756,3,0.4971709297147509,0.7
1773305497.941386,5,0.63,0.4753606093828969,5,1,33.4984080294096,2,0.431526557306793,0.7
1773305498.0497484,4,0.29,0.10123001890076982,4,1,26.15257784106103,1,0.35943709465004825,0.7
1773305498.154709,1,0.36,0.17474537525187928,4,2,14.508583644907716,4,0.4150146185528794,0.7
1773305498.2813132,1,0.71,0.6106555441266015,5,1,12.592817715051979,3,0.3964350795765169,0.7
1773305498.4094586,5,0.5,0.3926414759741652,5,2,18.519666257874825,4,0.48134922378790757,0.3
1773305498.5372353,3,0.54,0.448278491323708,3,2,21.860250508959332,3,0.36684649763730887,0.7
1773305498.6573513,1,0.54,0.4811163605312802,3,1,37.907117798612305,3,0.3184435060419631,0.3
1773305498.7716951,1,0.67,0.506686812806496,3,2,37.655869809192836,2,0.3934946923576922,0.3
1773305498.936241,3,0.33,0.25684127708853977,4,2,21.96270960906388,1,0.42693373026820797,0.7
1773305499.0370162,1,0.28,0.1158163406327844,4,1,15.953546898710854,1,0.3423280712983372,0.7
1773305499.1381733,1,0.23,0.13601007229339493,3,2,35.389785849101145,4,0.38940593108984833,0.7
1773305499.2759428,4,0.77,0.6524028758163815,5,2,13.646645902294345,3,0.47327359689598353,0.7
1773305499.4056854,5,0.66,0.47254269043146263,4,1,13.866762471738241,4,0.33895482867928883,0.7
1773305499.5265183,5,0.76,0.6183148664733833,5,2,29.786484981769,1,0.5002817247371514,0.3
1773305499.6309857,2,0.73,0.6219110747774864,3,2,26.445910041588917,2,0.37456291689948285,0.7
1773305499.7442288,5,0.26,0.10276715886436827,3,2,20.347020785784796,2,0.3646192490947517,0.7
1773305499.8512988,2,0.68,0.5848942102781283,3,1,17.598981701787604,1,0.2847596122233944,0.3
1773305499.988526,2,0.72,0.5970994172213404,4,1,29.431786071571135,4,0.3646060294084558,0.3
1773305500.1085806,3,0.76,0.6150375867615454,3,2,32.35344438641096,1,0.38457473817025795,0.7
1773305500.2096527,5,0.26,0.16492280259895822,5,2,26.65022715872572,4,0.49484489265284753,0.7
1773305500.3250556,5,0.59,0.39889360240320665,4,1,37.68766109663099,2,0.37867274728357053,0.7
1773305500.4580712,1,0.58,0.38657916342278104,5,2,32.78565118238225,4,0.5055131457352345,0.7
1773305500.5768023,4,0.24,0.16115028344264232,5,1,29.076099394068365,3,0.42381498938128875,0.7
1773305500.71005,2,0.38,0.20428506375734962,4,2,29.399305979695324,1,0.4397895605125841,0.3
1773305500.854295,5,0.49,0.3174510689378567,4,1,14.181852350879868,4,0.33941289077457937,0.7
1773305500.974615,2,0.44,0.31462357238829636,5,2,10.839437843795258,2,0.4686299236639114,0.7
1773305501.0767996,3,0.53,0.4738724922587364,4,1,34.78146117328951,1,0.37322167574031817,0.7
1773305501.1994762,5,0.76,0.6656938471746716,4,1,39.49001458974986,3,0.3812410686706304,0.7
1773305501.3031259,5,0.48,0.38966225967169515,4,2,39.91775412813724,1,0.4569361100450394,0.7
1773305501.4252186,4,0.28,0.1558235710395539,3,2,39.392785497461375,4,0.39621343642609097,0.7
1773305501.5547392,5,0.66,0.46330760710502333,5,2,36.89361459210009,1,0.5123744734215275,0.3
1773305501.6588404,3,0.28,0.20687841554573966,3,1,23.136621923368764,4,0.2938900836689921,0.7
1773305501.774084,1,0.21,0.10610824968530871,5,2,13.354175852446364,4,0.47272447263049333,0.3
1773305501.8781557,5,0.69,0.5153835179837298,3,1,12.4864129322381,3,0.27659646238947005,0.7
1773305502.0209746,1,0.51,0.40099122677317706,3,2,37.78075812578068,2,0.39345846968915515,0.3
1773305502.128594,3,0.75,0.5554348283587096,4,2,23.351458716772502,3,0.4297946411336733,0.7
1773305502.232432,5,0.38,0.2201059706007943,3,2,27.065706271407485,3,0.3758290335846422,0.7
1773305502.35791,2,0.21,0.0998247886700835,3,2,19.152205599477327,1,0.3624161311167801,0.7
1773305502.4704955,5,0.34,0.28331597277712994,4,2,28.704372614205536,2,0.43809569914617885,0.7
1773305502.604508,4,0.33,0.26112541475480716,3,2,34.09352742850702,4,0.3871324813477817,0.3
1773305502.7088354,4,0.44,0.3847085012862097,4,1,36.275420420282956,1,0.37570784577801697,0.7
1773305502.8113976,5,0.47,0.4176339877133558,4,1,20.998178725712247,1,0.3502326115981436,0.3
1773305502.9291239,5,0.47,0.4157620958679701,5,2,20.35816782044793,4,0.48417435026934075,0.7
1773305503.0491333,4,0.23,0.12096731532988395,4,2,20.612607438489327,2,0.424844992811831,0.7
